,AZD-8055,Dactolisib,Dasatinib,MK-2206,Nintedanib,Mirdametinib,Pictilisib,Refametinib,Selumetinib,Staurosporine,Tideglusib
HNRNPA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.544807269396597,1.0
IKZF4,1.0,1.0,0.430929023551411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SYNRG,0.153251531920749,0.165820252650215,0.480838673426027,0.0880700762501264,0.376751453281589,1.0,0.136179630183092,1.0,1.0,0.380857911775474,1.0
NOP2,1.0,1.0,0.3301025772532268,1.0,1.0,1.0,1.0,1.0,1.0,0.419440597227267,1.0
IQGAP1,1.0,1.0,0.183382491856527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ORC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.413585566586421,1.0
PAPOLA,1.0,1.0,1.0,0.470003884,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTK2B,1.0,1.0,0.184551081254184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DMAP1,1.0,1.0,1.0,1.0,0.567559092047482,1.0,1.0,1.0,1.0,0.132923486614792,1.0
NUMB,1.0,1.0,0.26617321389442,0.0,0.581894468423006,1.0,1.0,1.0,1.0,0.407462261868781,1.0
PTTG1IP,1.0,1.0,0.10184640480801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.202193467169232,1.0
RECQL4,1.0,1.0,0.345863455740602,1.0,0.417998122572191,1.0,1.0,1.0,1.0,1.0,1.0
MYO10,1.0,1.0,0.384743137727736,1.0,1.0,1.0,1.0,1.0,1.0,0.235500016132477,1.0
LIG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337293055218419,1.0
TBC1D22B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.455187443025883,1.0
REEP3,1.0,1.0,0.526065590013051,1.0,1.0,1.0,1.0,1.0,1.0,0.229185085836112,1.0
"CDK16, CDK17",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.239476717719655,1.0
ELF3,1.0,1.0,0.2676742379267287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABI1,1.0,1.0,0.2471831391026897,1.0,1.0,1.0,1.0,0.508799172997106,0.3339281909385935,0.4480904609415674,1.0
FTSJ3,1.0,1.0,1.0,0.389019893,1.0,1.0,1.0,1.0,1.0,0.397795070110538,1.0
SETD1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.346922243970878,1.0
QSER1,1.0,1.0,0.316958649569499,0.430577599,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MVD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.599360094616522,1.0
", RRN3",0.314882110535885,0.3832871513404789,1.0,0.55532296016685,1.0,1.0,0.4521892119852235,1.0,0.434597278829686,1.0,1.0
SLC20A2,1.0,1.0,0.28753299866128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM120A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.298878121967647,1.0
IL6ST,1.0,1.0,0.4758497183457506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BICD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.244060905546244,1.0
C14orf21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.431081618900476,1.0
TOP3A,1.0,1.0,0.454603478690721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GIGYF2,1.0,1.0,0.3895718085657881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DKC1,1.0,1.0,0.500319767790301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOM1L1,1.0,1.0,0.115007564702243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LMNB2,1.0,1.0,0.3801760096120525,1.0,0.342838733511349,1.0,1.0,1.0,1.0,0.408802905698052,1.0
"ARHGEF6, ARHGEF7",1.0,1.0,0.4486178343249662,1.0,1.0,1.0,1.0,1.0,1.0,0.413146957857812,1.0
AHNAK2,1.0,1.0,0.4170481217190378,1.0,0.526122741543389,1.0,1.0,1.0,1.0,0.507430067922081,1.0
REPS1,1.0,1.0,0.2434570442402175,1.0,0.496106665008049,1.0,1.0,0.499126449781682,1.0,0.269294117978338,1.0
GTF2F1,0.260950120671843,0.383090817840528,1.0,0.453986470787553,1.0,1.0,1.0,1.0,0.453986470787553,1.0,1.0
FILIP1L,1.0,1.0,0.305729705998257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTMR12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.504568500079116,1.0
DNAJB1,1.0,1.0,0.3067906015579465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
YBX1,1.0,1.0,1.0,0.478163019,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SH3GL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0977748225281968,1.0
SGK223,1.0,1.0,0.4266044187455702,1.0,0.526871161101317,1.0,1.0,1.0,1.0,0.474930496881206,1.0
C2CD3,1.0,1.0,0.470146039929699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NUMBL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.394728700631777,1.0
SEC14L1,1.0,0.543272844994055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDC25B,1.0,0.5028148490598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2418523715410635,1.0
"DDX3X, DDX3Y",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.331704109445917,1.0
SEC16A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.329003919505225,0.53828770415262,1.0
MYO18A,1.0,1.0,0.57608874430022,1.0,1.0,1.0,1.0,1.0,1.0,0.3140157490005205,1.0
TAF3,1.0,1.0,0.4079531756104555,1.0,0.406622774715779,1.0,1.0,1.0,1.0,1.0,1.0
GRB7,1.0,1.0,0.4469336978479225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCK2,1.0,1.0,0.220842890036204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"PYGB, PYGM",1.0,1.0,0.462852001780372,1.0,1.0,1.0,1.0,1.0,1.0,0.0247584057050567,1.0
ANKS1A,1.0,1.0,0.1759291500662685,1.0,0.454505821101027,1.0,1.0,1.0,1.0,0.3263369329219055,1.0
LRRC47,1.0,1.0,1.0,0.458342367,1.0,1.0,1.0,1.0,1.0,0.4167336340469365,1.0
HERC1,1.0,1.0,1.0,1.0,0.414775663157965,1.0,0.152293545426449,1.0,1.0,1.0,1.0
UHRF1BP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.489418891491898,1.0
KIAA0947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332077168708756,1.0
ABLIM1,1.0,1.0,0.559150111057449,1.0,0.527352754946811,1.0,1.0,0.5263382380779695,1.0,0.370201711362236,1.0
"ID2, ID2B",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.327283980252992,1.0
PPP1R7,1.0,0.273926752658322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP1CC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.500192813705268,1.0
BAIAP2,1.0,1.0,0.40225280902762,1.0,0.586816211247037,1.0,1.0,1.0,1.0,0.3515177817417967,1.0
PPL,1.0,1.0,0.3105851113248585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
JARID2,1.0,0.435937229108319,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ARHGAP11A,1.0,1.0,0.331297175513953,1.0,1.0,1.0,1.0,1.0,1.0,0.569464780152993,1.0
GTF3C1,1.0,1.0,1.0,1.0,0.5609494277396441,1.0,1.0,1.0,1.0,0.508592552389788,1.0
PAPOLG,1.0,1.0,0.326837647323877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZFYVE20,1.0,1.0,1.0,1.0,0.400901888381133,1.0,1.0,1.0,1.0,1.0,1.0
MARCKSL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.145561689296898,1.0
RRAS2,1.0,1.0,1.0,0.473279236,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PXN,1.0,1.0,0.2666584659084809,0.414922144,1.0,1.0,1.0,1.0,0.40276613817193,0.2866746169938542,1.0
MYO9A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.355912170708692,1.0
"RPS6KA1, RPS6KA3, RPS6KA6",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.517420975618772,1.0
PPFIA1,1.0,1.0,0.422493779989745,1.0,1.0,1.0,1.0,1.0,1.0,0.0827031810277446,1.0
PRELID2,0.418537303942671,0.26649938952454,1.0,1.0,1.0,1.0,0.263349148006711,1.0,1.0,1.0,1.0
CCNL1,0.481270411580698,0.503865154670609,1.0,0.474765362,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PKP1,1.0,1.0,0.2393999310227605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"CEP170, PLIN5",1.0,1.0,0.3959396455273355,0.244932930331667,0.50043781224388,1.0,1.0,1.0,0.244932930331667,0.146529349376679,1.0
HDGFRP2,1.0,1.0,0.3957986016519476,0.285077251041763,0.550516521123208,1.0,1.0,1.0,0.312901417633597,0.508104634927369,1.0
UBR4,1.0,0.592541717088723,1.0,0.513942518605457,1.0,1.0,1.0,0.45485014132197,1.0,0.383140960744411,1.0
MRF,1.0,1.0,0.385728357326802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOX13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.546019317981517,1.0
PDE4D,1.0,1.0,1.0,1.0,1.0,0.4668971649542535,1.0,0.453311993303598,1.0,1.0,1.0
ERGIC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583587695387243,1.0
HELLS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.306096064567893,1.0
DMWD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.535101273895462,1.0
"ABI1, ABI3",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0796024654327166,1.0
STK10,1.0,1.0,0.5179600975816302,1.0,0.456453914967298,1.0,1.0,1.0,1.0,0.3732753981988324,1.0
ZNF318,1.0,1.0,0.3394582769926096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLEKHA7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.206807090751278,1.0
BABAM1,1.0,1.0,0.335365475839237,1.0,1.0,1.0,1.0,1.0,0.386566142959559,1.0,1.0
PDLIM5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44471369070245,1.0
MTUS1,1.0,1.0,1.0,0.31422795649446,0.502038512860121,1.0,1.0,1.0,0.2761262735981255,1.0,1.0
SYMPK,1.0,1.0,0.432237621568601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPC,1.0,1.0,0.4915428283457524,0.3774954063333333,1.0,1.0,1.0,1.0,1.0,0.56153189283642,1.0
SART1,1.0,1.0,0.461362263301712,0.414741404388093,0.417812836469686,1.0,1.0,1.0,0.414741404388093,0.500544567749332,1.0
NCOA6,1.0,1.0,0.309510951634549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TANC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3693481691256006,1.0
IRAK1,1.0,1.0,0.329952545526449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D2,1.0,1.0,0.4726354141602444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRSF10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.572746996251495,1.0
RBL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.542896020403324,1.0
KIAA0930,0.577778024931961,0.590547026778171,1.0,1.0,0.563475954022889,1.0,0.571624146443927,1.0,1.0,0.3778899709972827,1.0
GSG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.405579902488169,1.0
ZC3H11A,1.0,1.0,0.4150074217426558,0.354271793617347,0.537115126993715,1.0,1.0,1.0,0.354271793617347,0.3868646577236355,1.0
HDGF,1.0,1.0,0.192303293449752,0.4820193805,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXLNG,1.0,1.0,0.199455611401708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM83B,1.0,1.0,0.490271489431165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPL13,1.0,1.0,0.295717459144328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIF14,1.0,1.0,0.505301687603808,1.0,1.0,1.0,1.0,1.0,1.0,0.225307687007863,1.0
", RHPN2",1.0,1.0,1.0,1.0,0.4640055884311573,1.0,1.0,1.0,1.0,0.342496191010105,1.0
AP3B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3805202316147085,1.0
NFE2L2,1.0,1.0,1.0,0.389763472,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UHRF1BP1L,1.0,1.0,0.3895124667622255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP1R16A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.120990835037608,1.0
ARHGEF7,1.0,1.0,0.362192379020321,1.0,1.0,1.0,1.0,1.0,1.0,0.587994010531684,1.0
GNL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583251929554068,1.0
ECT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.362817635522676,1.0
KIF20A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.386152536416988,1.0
NFIC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.496021037251358,1.0
TAB3,1.0,1.0,0.448863304105122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRCH4,1.0,1.0,0.418369382724206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSTP1,1.0,1.0,1.0,0.391039884,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEPT9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3395402520565403,1.0
TBC1D5,1.0,1.0,0.4205458043310233,0.429123364482179,0.586092207913362,1.0,1.0,1.0,0.429123364482179,1.0,1.0
TCF3,1.0,1.0,1.0,1.0,0.540637125312665,1.0,1.0,1.0,1.0,1.0,1.0
PLEC,1.0,1.0,0.3356770367171212,0.3412272182730613,0.485970033468591,1.0,0.521198501579235,1.0,0.3412272182730613,0.3462809574557953,1.0
TRIP12,0.3258439780416855,0.301132612335057,1.0,1.0,0.487135802982021,1.0,0.360630130041214,1.0,1.0,0.352685025027112,1.0
SAV1,1.0,1.0,0.58796891047881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EML4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.577553713962319,1.0
SLAIN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.411589682690135,1.0
SPAG9,1.0,1.0,0.441027146499261,1.0,0.5044060787223165,1.0,1.0,1.0,1.0,0.4138191264827144,1.0
EIF2B4,1.0,1.0,0.199447046729708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM171A1,1.0,1.0,0.538754482446665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PHACTR2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.310078948425509,1.0
FRS2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4399576571283645,1.0,1.0,1.0
FAM102A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.501222981679267,1.0
BLNK,1.0,1.0,0.444284327332435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPIP5K2,1.0,1.0,1.0,0.4579043885,1.0,1.0,1.0,1.0,0.19365499025255,1.0,1.0
CCND3,1.0,1.0,1.0,0.472724435,1.0,1.0,1.0,1.0,0.491343638295297,0.359384590286059,1.0
PPP4R2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.565281161069648,1.0
TXLNA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58369678809866,1.0
SGK3,1.0,1.0,0.597289148667446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SASH1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.448939192295359,1.0
KANK2,1.0,1.0,0.507071594881562,0.411211106752434,0.430501722594956,1.0,1.0,1.0,0.411211106752434,0.3034248066280607,1.0
AATF,1.0,1.0,1.0,0.446772721,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS6KA4,1.0,1.0,0.2709882153681218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AFF1,1.0,1.0,0.499388815916551,1.0,1.0,1.0,1.0,1.0,1.0,0.428044692182799,1.0
PEX19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CASC5,1.0,1.0,0.556694039552721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBNL,1.0,1.0,0.354545338260659,1.0,1.0,1.0,1.0,1.0,1.0,0.2691153466348137,1.0
ATRX,1.0,1.0,1.0,0.4293809786666667,0.5208320941158124,1.0,0.585308617822363,1.0,0.214410385305618,0.3854712495641246,1.0
PARN,1.0,1.0,0.323222037443932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPTY2D1,1.0,1.0,0.339867228239728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MACF1,1.0,1.0,0.3345565386671399,1.0,1.0,1.0,1.0,1.0,1.0,0.4729781790354985,1.0
HBS1L,1.0,1.0,0.3073111523268024,1.0,0.489471633458675,1.0,0.350017345211241,1.0,1.0,1.0,1.0
PTPRA,1.0,1.0,0.3823692406848061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP6R1,1.0,1.0,0.558190719890162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SCEL,1.0,1.0,0.4123100994377585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CLN6,1.0,1.0,1.0,1.0,0.557079697297248,1.0,1.0,1.0,1.0,0.443167892477994,1.0
"RPLP1, RPLP2",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NUCKS1,1.0,0.5378208756809536,1.0,0.4617728016666667,1.0,1.0,1.0,1.0,1.0,0.4867898054158716,1.0
SLK,1.0,1.0,0.451984883983474,1.0,0.4148409221372346,1.0,1.0,1.0,1.0,0.2963281628869963,1.0
BRD4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.442779658254503,1.0,1.0
PRPF40A,1.0,1.0,1.0,0.437136393,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PIP5K1A,1.0,1.0,0.398454443808538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGEF26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.147236283092125,1.0
CDC42SE1,1.0,1.0,0.383524234688224,1.0,0.591840272906403,1.0,1.0,1.0,1.0,1.0,1.0
SUFU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.563753590088171,1.0
KIFC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SRRT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.208537611087713,1.0
PLEKHF2,1.0,1.0,0.337303433844387,0.3748932035,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PHF5A,1.0,1.0,0.36688293938158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EFHD2,1.0,1.0,0.388447461849632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"HNRNPC, HNRNPCL1",1.0,0.563323858094698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPM1G,1.0,0.349608625206718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
INPP4A,1.0,1.0,0.594628385715299,1.0,1.0,1.0,1.0,1.0,1.0,0.489128120773446,1.0
"GAGE1, GAGE12F, GAGE12G, GAGE12I, GAGE4, GAGE7",1.0,1.0,0.499131123221612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBE2J1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.461014463159071,1.0
"MYL12A, MYL12B, MYL9",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580045094773567,1.0
GGA2,1.0,1.0,0.403715921675552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MYO9B,1.0,1.0,0.587594642950056,0.487885493,0.466336349138596,1.0,1.0,1.0,1.0,0.418538378065321,1.0
HMGA1,1.0,0.587392470224857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2784237762874169,1.0
FERMT3,1.0,1.0,0.326943025331097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DSN1,1.0,1.0,1.0,1.0,1.0,0.507384178396057,1.0,1.0,1.0,1.0,1.0
PAK4,1.0,1.0,1.0,1.0,0.551984656110565,1.0,1.0,1.0,1.0,0.254542302451405,1.0
DENND4C,1.0,1.0,0.493565060809572,1.0,1.0,1.0,1.0,1.0,1.0,0.2715549423462954,1.0
DDX3Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.228600772147648,1.0
APTX,0.47371484988747,0.391705209041886,1.0,0.49545169,1.0,1.0,0.461360017669297,1.0,1.0,0.361799670311567,1.0
ILF3,1.0,1.0,1.0,0.498273347,1.0,1.0,1.0,1.0,1.0,1.0,0.512540430796491
RPL3,1.0,1.0,0.118169422791844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IQGAP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337201275944642,1.0
ACACA,1.0,1.0,0.367735645942068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"ARHGEF35, ARHGEF5",1.0,1.0,0.443453585817862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACLY,0.488035378086632,0.4576440863702635,1.0,0.36603615711482,1.0,1.0,0.4512637047624645,1.0,1.0,0.3603242431568944,1.0
KLHL36,0.387914633794093,0.543004520929683,1.0,1.0,1.0,1.0,0.504553757948493,1.0,1.0,1.0,1.0
RIOK1,1.0,1.0,1.0,0.424882853714653,1.0,1.0,1.0,1.0,0.424882853714653,1.0,1.0
NUMA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.433693508337568,1.0
"ABL1, ABL2",1.0,1.0,0.265592260948197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAOK3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.103204390705293,1.0
KIF1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.423920685720571,1.0
SEMA4C,1.0,1.0,0.376351865446494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAF2,1.0,1.0,0.198263044528333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LARP7,1.0,1.0,1.0,1.0,0.569564918973676,1.0,1.0,1.0,1.0,0.420501437048685,1.0
HAUS6,1.0,1.0,0.421142532610042,1.0,1.0,1.0,1.0,1.0,1.0,0.282180014147716,1.0
FANCD2,1.0,1.0,1.0,1.0,0.453677029038602,1.0,1.0,1.0,1.0,0.204485629913366,1.0
VCPIP1,1.0,0.561444214090316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KATNB1,1.0,1.0,1.0,1.0,0.570097985314705,1.0,0.449863898912316,1.0,1.0,1.0,1.0
IFT43,1.0,1.0,1.0,1.0,1.0,0.540304429564586,1.0,0.411080510189463,1.0,1.0,1.0
RPS5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.326426995126379,1.0
RAD23B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.342193209308222,1.0
THRAP3,1.0,1.0,0.334277374225735,0.417860843,1.0,1.0,1.0,1.0,1.0,0.509256953205945,1.0
WDHD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.368606573946003,1.0,1.0
PRC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43804443739743,1.0
UVRAG,0.467832098521913,0.4523369419083966,1.0,0.371014367,1.0,1.0,0.3688346217937575,1.0,1.0,1.0,1.0
EEF2K,1.0,1.0,1.0,0.438852897108306,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SUPT16H,1.0,1.0,0.287293212093674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPL7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.565938360554181,1.0
CAMK2G,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.346559430956349,1.0
MAP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.493309703473665,1.0,1.0,1.0
"RANBP2, RGPD1, RGPD2, RGPD3, RGPD5, RGPD8",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.506083809674799,1.0
"CCNY, CCNYL1",1.0,1.0,0.463805436324951,1.0,1.0,1.0,1.0,1.0,1.0,0.180436883508871,1.0
CCDC120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.318473118589431,1.0
ARHGEF10,1.0,1.0,0.286971726791232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENAH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.277233355460837,1.0
ANKZF1,1.0,1.0,0.3501933579590585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA0913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.292061855447288,1.0
DYNC1LI2,1.0,0.57235338083334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.437897993750922,1.0
CALM1,1.0,1.0,0.1020821365576901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LUZP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3037777898289107,1.0
TRERF1,1.0,1.0,0.2919040459297576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HELZ,1.0,1.0,0.45681197374502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"ADD1, ADD2, ADD3",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1600940216840043,1.0
NUP50,1.0,1.0,0.4501089103898461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FRK,1.0,1.0,0.1359343306703271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPUL1,1.0,1.0,1.0,1.0,1.0,1.0,0.175440567882414,1.0,1.0,1.0,1.0
TCF4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
