,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib,ID,All Pathways
2219,RPL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3164022607937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769904297853505,2.098694110831989,0.0,0.0,0.0,0.0,0.4881998589149565,0.0,0.0,6144,hsa03010 hsa05171
2220,"RPL3, RPL3L",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.929397622731255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7444261824669032,1.9313271294886247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6122,hsa03010 hsa05171
2221,RPL30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3065101169601288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6261719904349206,-1.111536398311745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156,hsa03010 hsa05171
2222,RPL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3398516220852956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6092785798815288,0.0,0.0,6124,hsa03010 hsa05171
2223,RPL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1033787490959885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900970672474384,1.7804435836547416,0.0,0.0,0.0,0.0,-1.1347619175569756,0.0,0.0,6125,hsa03010 hsa05171
2224,RPL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080799655236931,0.0,0.0,0.0,-1.5568106592468782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6128,hsa03010 hsa05171
2225,"RPLP0, RPLP0P6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924972359228576,0.0,0.0,0.0,0.0,0.0,1.1378570970855322,0.0,0.0,1.2949506760913232,1.2472599677072154,0.0,0.0,0.0,0.0,0.0,1.056921951318562,0.0,6175,hsa03010 hsa05171
2226,"RPLP1, RPLP2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666112177582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736040203419552,0.8881571528623149,0.0,0.0,0.0,0.0,-6.643856189774724,0.0,0.0,6176,hsa03010 hsa05171
2227,RPP30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7935111827608732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079008170184493,2.1333097780296884,1.6974325951700355,0.0,0.0,0.0,0.0,0.0,0.0,10556,hsa03008
2228,RPS14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771239266499903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.973033707493083,2.9255827064117605,0.0,0.0,0.0,0.0,0.5287682945284229,0.0,0.0,6208,hsa03010 hsa05171
2229,RPS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302929662261175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525766612571544,3.527636832564487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6209,hsa03010 hsa05171
2230,RPS21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03486061260047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6227,hsa03010 hsa05171
2231,RPS27A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0836108276427665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6233,hsa03010 hsa04120 hsa04137 hsa05012 hsa05022 hsa05131 hsa05167 hsa05171
2232,RPS28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5810939293849762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3230548929870185,0.0,0.0,6234,hsa03010 hsa05171
2233,RPS3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921593012004784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5288585987314895,1.5304902529531386,0.0,0.0,0.0,0.0,-1.7720268626663744,0.0,2.249456685753596,6189,hsa03010 hsa05171
2234,RRBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859722435300938,0.0,0.0,0.0,0.0,0.0,1.0709267366345705,0.0,0.0,1.4597594676297123,1.6740029204681264,0.0,0.0,0.0,0.0,0.9133245409095564,0.0,0.0,6238,hsa04141
2235,RRM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0225549837428427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50484,hsa00230 hsa00240 hsa00480 hsa00983 hsa01100 hsa01232 hsa04115
2244,RYR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024832243856685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263,hsa04020 hsa04371 hsa04713 hsa04921 hsa04970 hsa05010 hsa05012 hsa05020 hsa05022
2252,SEC62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3403542147126102,0.0,0.0,0.0,0.9305415270130092,0.0,0.0,0.0,0.0,1.2537192011834124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7095,hsa03060 hsa04141
2253,SEC63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396874601327946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231,hsa03060 hsa04141
2255,SENP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092172911799162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59343,hsa03013 hsa04310
2261,SETD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590221309142156,-1.2828480066953951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3988988799572013,-0.2870432623269476,0.0,-1.5139000356573875,0.0,0.0,1.0795425437406363,1.2867322208573286,0.0,29072,hsa00310 hsa01100
2262,SETMAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449216006034474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6419,hsa00310 hsa01100
2264,SGPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0008910123197476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81537,hsa00600 hsa01100 hsa04071
2266,SH2B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067120515706919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7354189231172126,-1.8026608657126488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10603,hsa04722 hsa04910
2268,SH3GL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524271467338442,0.0,0.0,0.0,-3.3543931774605618,0.0,0.0,0.0,0.0,1.8952626247844373,1.8236108879969744,0.0,0.0,0.0,0.0,1.0951270794072685,0.0,0.0,6455,hsa04144
2269,SH3KBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888869169775846,0.0,0.0,0.0,-1.7215293349731935,0.0,0.0,0.0,0.0,1.0747788927568762,1.26287678549184,0.0,-1.5670961813690834,0.0,0.0,-1.1148793387795848,0.0,0.0,30011,hsa04144
2270,SIK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0828597677736782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150094,hsa04922
2271,SIK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3490395032679876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347486240311072,0.7850722791507672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23235,hsa04922
2273,SIN3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788541608038459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858706457194756,1.9859331477413795,0.0,1.434772952344487,0.0,0.0,-1.4450155997410774,0.0,0.0,25942,hsa04350 hsa04919 hsa05016 hsa05169 hsa05202
2275,SIPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641825913135502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228409073849459,1.0011323038566349,0.0,0.0,0.0,0.0,1.0243537651956562,0.0,0.0,6494,hsa04015 hsa04670
2276,SIPA1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306666538581641,0.0,0.0,0.0,0.0,0.0,-1.305920485476619,0.0,0.0,-1.4173102217545088,-1.330152066126777,0.0,-2.4175232473565664,0.0,0.0,-1.2643889726623594,-1.204721973394827,0.0,26037,hsa04015
2277,SIRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5963481104889876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22933,hsa00760 hsa01100
2287,SLC38A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207991057890018,0.0,0.0,0.0,0.8211532923684339,0.0,0.0,0.0,0.0,0.0,-1.3094892109930902,0.0,-1.975855928898882,0.0,0.0,0.0,0.0,0.0,81539,hsa04724 hsa04727
2288,SLC39A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8198798677281336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201266,hsa05010 hsa05012
2290,SLC44A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6710028048246943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23446,hsa05231
2292,SLC4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3921875087551676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3733629122020374,0.5125505815357614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6522,hsa04970 hsa04971 hsa04972 hsa04976
2297,SLX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3499707760212394,0.0,0.0,0.0,0.0,0.0,1.369704674786335,0.0,0.0,-1.6836821387659522,-1.5872298154609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84464,hsa03460
2298,SMAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2583496723338945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1029123986952047,1.34009643815137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087,hsa04110 hsa04144 hsa04218 hsa04350 hsa04371 hsa04390 hsa04550 hsa04659 hsa04926 hsa04933 hsa05142 hsa05166 hsa05200 hsa05205 hsa05210 hsa05212 hsa05225 hsa05226 hsa05321 hsa05415
2299,SMAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491662857296674,1.1051197132453636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35613126916402,4.679274416263118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64744,hsa04144
2300,SMARCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7360383031877082,0.0,0.0,0.0,0.2316711512104489,0.0,0.0,0.0,0.0,1.492369243367496,1.3784602492404003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6601,hsa04714 hsa05225
2303,SMG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564746229180984,0.0,0.0,0.0,-1.487616954569058,0.0,0.0,0.0,0.0,2.5514222976755385,2.174993114060942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23293,hsa03015
2304,SMG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3947519501069618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091738572570375,0.4106661268456485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9887,hsa03015
2305,SMNDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3655656449175666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50440105063415,0.0,-1.73404449909612,0.0,0.0,0.0,0.0,0.0,0.0,10285,hsa03040
2306,SMPD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.308362861595711,0.0,0.0,0.0,-1.6750584430721132,0.0,0.0,0.0,0.0,1.490289415404875,1.7861530524347324,0.0,0.0,0.0,0.0,1.0361486743194546,0.0,0.0,55627,hsa00600 hsa01100
2308,SNAP23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2904015304110623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.606255707948604,0.0,0.0,8773,hsa04130 hsa04611
2310,SNRNP27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21614036096077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2677388548055373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11017,hsa03040
2311,SNRPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310944985344152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267281650570463,1.5027168518506488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6627,hsa03040
2312,SNRPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.099249945179552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2324429507997876,1.4445049232330025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6631,hsa03040
2313,SNRPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4714769101250542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4614849593323362,1.487234449912591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6636,hsa03040
2316,SNUPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6797917867473529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3506928988030849,-1.1182909024729817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10073,hsa03013
2317,SNX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161240697117742,0.0,0.0,0.0,-1.6115015204700665,0.0,0.0,0.0,0.0,1.9647437197536903,2.0374091357104582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6642,hsa04144
2319,SNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707493269700581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664787363439462,1.5267603226075184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6643,hsa04144
2321,SNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113708647833129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1064807872259643,2.590949803312001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724,hsa04144
2330,SPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508685586791736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3824375597505418,0.0,0.0,6693,hsa04514
2332,SRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1173765002176113,0.0,0.0,0.0,0.0,0.0,0.0,-1.4189934565112712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714,hsa01521 hsa01522 hsa04012 hsa04015 hsa04062 hsa04137 hsa04144 hsa04360 hsa04370 hsa04510 hsa04520 hsa04530 hsa04540 hsa04611 hsa04613 hsa04625 hsa04727 hsa04750 hsa04810 hsa04912 hsa04915 hsa04917 hsa04919 hsa04921 hsa04926 hsa05100 hsa05120 hsa05130 hsa05131 hsa05135 hsa05152 hsa05161 hsa05163 hsa05167 hsa05168 hsa05203 hsa05205 hsa05207 hsa05208 hsa05219 hsa05417 hsa05418
2334,"SRRM1, SRSF1, TRA2A, TRA2B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4924294676285204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994276211854355,0.4228891137916386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10250,hsa03013 hsa03015
2335,SRSF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9668719460584356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060241294377918,0.7649627375914245,0.0,0.0,0.0,-0.8286600992112014,0.0,0.0,-1.100582616051193,6430,hsa03040 hsa05168
2336,SRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.352084713847124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0183145992927618,0.9778075090319852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10929,hsa03040 hsa05168
2337,SRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1656841958690412,0.0,0.0,0.0,1.0729590117101733,0.0,0.0,0.0,0.0,0.6837538496277684,0.8502527969312587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8683,hsa03040 hsa05168
2340,SSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.106945340133091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6745,hsa04141
2341,SSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5628487880619604,0.0,0.0,0.0,-1.561705309038218,0.0,0.0,0.0,0.0,1.5083207417897782,1.7157100930658642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6747,hsa04141
2343,STAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5770286267575997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518309473350367,0.7477983822926519,0.0,1.2774180893891227,0.0,0.0,-1.0420757380194583,0.0,0.0,10735,hsa04110
2347,STAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.054664807647576,0.0,0.0,0.0,1.530305600308549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5972426044509962,0.0,0.0,0.0,0.0,0.0,6772,hsa04062 hsa04217 hsa04380 hsa04620 hsa04621 hsa04625 hsa04630 hsa04658 hsa04659 hsa04917 hsa04919 hsa04933 hsa04935 hsa05140 hsa05145 hsa05152 hsa05160 hsa05161 hsa05162 hsa05164 hsa05165 hsa05167 hsa05168 hsa05169 hsa05171 hsa05200 hsa05212 hsa05235 hsa05321
2348,STAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1845731378205395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9946919356485373,1.859435105289687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6773,hsa04062 hsa04217 hsa04380 hsa04621 hsa04625 hsa04630 hsa05160 hsa05161 hsa05162 hsa05164 hsa05165 hsa05167 hsa05168 hsa05169 hsa05171 hsa05200
2350,STIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3581280480488045,0.0,0.0,0.0,1.200627309252659,0.0,0.0,-1.105026190304199,0.0,1.4724360136308885,1.3736283718715308,0.0,0.0,0.0,0.0,0.0,-1.105026190304199,0.0,6786,hsa04020 hsa04611
2351,STIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829424036527184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57620,hsa04020
2354,"STMN1, STMN2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3694183606278243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3944319684232434,1.394576106020224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925,hsa04010 hsa05206
2355,STT3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6856934369091692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1945170485238923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201595,hsa00510 hsa00513 hsa01100 hsa04141
2356,STX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0708802289491903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.009388985021571,1.8095582924521572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8417,hsa04130 hsa04145
2358,SUGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2607938925545554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3237837166699893,2.29290221803048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10910,hsa04621
2363,SYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1918852695184943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850,hsa04064 hsa04072 hsa04151 hsa04380 hsa04611 hsa04613 hsa04625 hsa04650 hsa04662 hsa04664 hsa04666 hsa05152 hsa05167 hsa05168 hsa05169 hsa05171 hsa05203
2365,SYVN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.428715002031942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84447,hsa04120 hsa04141
2367,TAF15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41193611195062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9629189382820815,0.7658218119270784,0.0,0.0,0.0,0.0,-1.3391958524586205,0.0,0.0,8148,hsa03022 hsa05202
2368,TAF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4510890710802329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1820469086483854,0.9728588457584576,0.0,1.0692612545464035,0.0,0.0,0.0,0.0,0.0,6878,hsa03022
2369,TAF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3860092650244477,0.0,0.0,0.0,1.1709552118687256,0.0,-1.2662623857925646,0.0,0.0,-1.1431957063832752,0.0,0.0,0.0,0.0,0.0,-1.1518996348514483,0.0,0.0,6880,hsa03022
2371,TANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3268761876726929,0.0,0.0,0.0,2.3880386385818686,0.0,0.0,0.0,0.0,0.0,0.0,-1.078955800375343,0.0,0.0,0.0,-1.3962517697476584,0.0,0.0,10010,hsa04140 hsa04621 hsa04622 hsa05014 hsa05022 hsa05417
2372,TAOK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1605517391017948,0.0,0.0,0.0,-1.204036911636466,0.0,1.0743819512820971,0.0,0.0,-1.5816531953302138,-1.5366938453677566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57551,hsa04010
2373,TAOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3608492459517902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133369807583161,0.0,0.816399334582224,1.0366921438804722,0.0,0.0,9344,hsa04010
2374,TAOK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194795104064194,0.0,0.0,0.0,-3.276423745114523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095115046156879,0.0,0.0,51347,hsa04010
2376,TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4010877834551316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887,hsa04137
2386,TFE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.278399026450736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.239803384831069,-2.0538422596853176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7030,hsa04137 hsa05202 hsa05211
2389,TIAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0315495854973962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7074,hsa04014 hsa04015 hsa04024 hsa04062 hsa04530 hsa04810 hsa05205
2391,TICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7431080305325295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148022,hsa04064 hsa04217 hsa04620 hsa04621 hsa04936 hsa05133 hsa05135 hsa05142 hsa05160 hsa05161 hsa05164 hsa05165 hsa05167 hsa05168 hsa05235 hsa05417
2392,TICRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3583878004466514,0.0,0.0,0.0,0.4363340648629622,0.0,1.1546795794538898,0.0,0.0,0.0,0.0,0.0,-2.2050758455417108,0.0,0.0,0.0,0.0,0.0,90381,hsa04110
2394,TJAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400738392340206,0.0,0.0,0.0,-0.8313451960945947,0.0,0.0,1.1486794277039507,-0.8326100633934189,1.008203465006945,0.7000520490252542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93643,hsa04530
2395,TK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5091811919257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000904700392633,-0.1602960984317605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7083,hsa00240 hsa00983 hsa01100 hsa01232
2396,TLE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6299435745259636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1687916388726334,1.0443747518831534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7091,hsa04310 hsa04330
